pair_key,workplace_id,workplace_nombre,work_lat,work_lon,property_id,prop_ids,prop_lat,prop_lon,prop_district,modo,franja,depart_at,dia_semana,hora,osrm_dist_km,osrm_min,osrm_status,work_dist_centro_km,prop_dist_centro_km,hacia_el_centro,tt_dist_km,tt_min,tt_sin_trafico_min,tt_historico_min,tt_demora_min,tt_status
"-12.0961,-77.0264|-12.1271,-77.0189|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,313,313,-12.1271,-77.0189,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.923,47.3,ok,5.807,9.342,1,3.981,47.77,47.77,47.77,0.0,ok
"-12.0961,-77.0264|-12.1413,-77.0233|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,676,676;947;976;990,-12.1413,-77.0233,Barranco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.376,23.4,ok,5.807,10.763,1,5.281,16.0,16.0,16.0,0.0,ok
"-12.0961,-77.0264|-12.1413,-77.0233|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,676,676;947;976;990,-12.1413,-77.0233,Barranco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.331,64.48,ok,5.807,10.763,1,5.281,63.37,63.37,63.37,0.0,ok
"-12.0961,-77.0264|-12.0876,-76.9586|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1403,1403,-12.0876,-76.9586,La Molina,cycling,valle,2026-09-01T13:00:00-05:00,1,13,12.381,55.7,ok,5.807,10.238,1,10.11,30.7,30.7,30.7,0.0,ok
"-12.0961,-77.0264|-12.0876,-76.9586|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1403,1403,-12.0876,-76.9586,La Molina,walking,valle,2026-09-01T13:00:00-05:00,1,13,10.385,125.08,ok,5.807,10.238,1,10.088,121.07,121.07,121.07,0.0,ok
"-12.0961,-77.0264|-12.0936,-77.0644|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,858,858,-12.0936,-77.0644,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,4.861,20.47,ok,5.807,5.75,0,4.659,14.75,14.75,14.75,0.0,ok
"-12.0961,-77.0264|-12.0936,-77.0644|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,858,858,-12.0936,-77.0644,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,4.567,55.27,ok,5.807,5.75,0,4.567,54.8,54.8,54.8,0.0,ok
"-12.0961,-77.0264|-12.0851,-77.0502|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,513,513,-12.0851,-77.0502,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.756,16.92,ok,5.807,4.378,0,3.756,11.62,11.62,11.62,0.0,ok
"-12.0961,-77.0264|-12.0851,-77.0502|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,513,513,-12.0851,-77.0502,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.547,42.77,ok,5.807,4.378,0,3.558,42.7,42.7,42.7,0.0,ok
"-12.0961,-77.0264|-12.0925,-77.0322|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1351,1351,-12.0925,-77.0322,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.083,4.56,ok,5.807,5.254,0,1.088,3.47,3.47,3.47,0.0,ok
"-12.0961,-77.0264|-12.0925,-77.0322|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1351,1351,-12.0925,-77.0322,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.0,12.0,ok,5.807,5.254,0,1.033,12.4,12.4,12.4,0.0,ok
"-12.0961,-77.0264|-12.1173,-77.0427|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,152,152,-12.1173,-77.0427,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.335,15.22,ok,5.807,7.884,1,3.322,11.03,11.03,11.03,0.0,ok
"-12.0961,-77.0264|-12.1173,-77.0427|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,152,152,-12.1173,-77.0427,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.318,39.97,ok,5.807,7.884,1,3.322,39.87,39.87,39.87,0.0,ok
"-12.0961,-77.0264|-12.0989,-77.041|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,285,285,-12.0989,-77.041,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.897,7.94,ok,5.807,5.841,1,1.882,5.87,5.87,5.87,0.0,ok
"-12.0961,-77.0264|-12.0989,-77.041|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,285,285,-12.0989,-77.041,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.843,22.27,ok,5.807,5.841,1,1.849,22.18,22.18,22.18,0.0,ok
"-12.0961,-77.0264|-12.1178,-77.0395|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,871,871,-12.1178,-77.0395,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.391,14.68,ok,5.807,7.947,1,3.331,10.85,10.85,10.85,0.0,ok
"-12.0961,-77.0264|-12.1178,-77.0395|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,871,871,-12.1178,-77.0395,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.262,39.37,ok,5.807,7.947,1,3.262,39.15,39.15,39.15,0.0,ok
"-12.0961,-77.0264|-12.1233,-76.9923|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,119,119,-12.1233,-76.9923,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.734,25.23,ok,5.807,10.162,1,5.643,17.2,17.2,17.2,0.0,ok
"-12.0961,-77.0264|-12.1233,-76.9923|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,119,119,-12.1233,-76.9923,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.623,68.07,ok,5.807,10.162,1,5.601,67.22,67.22,67.22,0.0,ok
"-12.0961,-77.0264|-12.0917,-77.0332|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,564,564,-12.0917,-77.0332,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.291,5.88,ok,5.807,5.144,0,1.294,4.15,4.15,4.15,0.0,ok
"-12.0961,-77.0264|-12.0917,-77.0332|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,564,564,-12.0917,-77.0332,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.204,14.49,ok,5.807,5.144,0,1.239,14.87,14.87,14.87,0.0,ok
"-12.0961,-77.0264|-12.1213,-77.0213|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,462,462;788;959;1025;1161;1166;1287,-12.1213,-77.0213,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.404,15.31,ok,5.807,8.65,1,3.393,10.93,10.93,10.93,0.0,ok
"-12.0961,-77.0264|-12.1213,-77.0213|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,462,462;788;959;1025;1161;1166;1287,-12.1213,-77.0213,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.187,38.44,ok,5.807,8.65,1,3.22,38.65,38.65,38.65,0.0,ok
"-12.0961,-77.0264|-12.0724,-77.065|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,711,711,-12.0724,-77.065,Pueblo Libre,cycling,valle,2026-09-01T13:00:00-05:00,1,13,6.473,29.3,ok,5.807,3.766,0,6.332,20.68,20.68,20.68,0.0,ok
"-12.0961,-77.0264|-12.0724,-77.065|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,711,711,-12.0724,-77.065,Pueblo Libre,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.905,71.07,ok,5.807,3.766,0,6.072,72.87,72.87,72.87,0.0,ok
"-12.0961,-77.0264|-12.118,-76.9838|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,901,901,-12.118,-76.9838,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,6.417,28.24,ok,5.807,10.225,1,6.41,19.45,19.45,19.45,0.0,ok
"-12.0961,-77.0264|-12.118,-76.9838|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,901,901,-12.118,-76.9838,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,6.285,75.91,ok,5.807,10.225,1,6.272,75.27,75.27,75.27,0.0,ok
"-12.0961,-77.0264|-12.1065,-76.9739|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,382,382;1299,-12.1065,-76.9739,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.258,32.77,ok,5.807,10.039,1,7.388,23.12,23.12,23.12,0.0,ok
"-12.0961,-77.0264|-12.1065,-76.9739|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,382,382;1299,-12.1065,-76.9739,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,7.045,85.01,ok,5.807,10.039,1,7.008,84.1,84.1,84.1,0.0,ok
"-12.0961,-77.0264|-12.0886,-77.0249|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,123,123,-12.0886,-77.0249,Lince,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.117,6.27,ok,5.807,5.08,0,1.202,4.55,4.55,4.55,0.0,ok
"-12.0961,-77.0264|-12.0886,-77.0249|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,123,123,-12.0886,-77.0249,Lince,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.077,12.99,ok,5.807,5.08,0,1.076,12.92,12.92,12.92,0.0,ok
"-12.0961,-77.0264|-12.0969,-76.9733|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,176,176;1275,-12.0969,-76.9733,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.0,33.51,ok,5.807,9.415,1,6.943,21.3,21.3,21.3,0.0,ok
"-12.0961,-77.0264|-12.0969,-76.9733|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,176,176;1275,-12.0969,-76.9733,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,6.758,81.46,ok,5.807,9.415,1,6.707,80.48,80.48,80.48,0.0,ok
"-12.0961,-77.0264|-12.0772,-77.0469|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,434,434,-12.0772,-77.0469,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,4.381,18.47,ok,5.807,3.454,0,4.338,13.47,13.47,13.47,0.0,ok
"-12.0961,-77.0264|-12.0772,-77.0469|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,434,434,-12.0772,-77.0469,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,4.014,48.43,ok,5.807,3.454,0,4.096,49.15,49.15,49.15,0.0,ok
"-12.0961,-77.0264|-12.0668,-77.0466|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1056,1056,-12.0668,-77.0466,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.165,21.65,ok,5.807,2.306,0,5.112,15.72,15.72,15.72,0.0,ok
"-12.0961,-77.0264|-12.0668,-77.0466|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1056,1056,-12.0668,-77.0466,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,4.805,57.93,ok,5.807,2.306,0,4.802,57.63,57.63,57.63,0.0,ok
"-12.0961,-77.0264|-12.1269,-77.0213|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,607,607,-12.1269,-77.0213,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.903,17.34,ok,5.807,9.251,1,3.88,11.92,11.92,11.92,0.0,ok
"-12.0961,-77.0264|-12.1269,-77.0213|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,607,607,-12.1269,-77.0213,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.686,44.46,ok,5.807,9.251,1,3.717,44.6,44.6,44.6,0.0,ok
"-12.0961,-77.0264|-12.0797,-77.1063|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,522,522,-12.0797,-77.1063,San Miguel,cycling,valle,2026-09-01T13:00:00-05:00,1,13,9.883,41.78,ok,5.807,7.835,1,9.822,30.07,30.07,30.07,0.0,ok
"-12.0961,-77.0264|-12.0797,-77.1063|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,522,522,-12.0797,-77.1063,San Miguel,walking,valle,2026-09-01T13:00:00-05:00,1,13,9.712,117.14,ok,5.807,7.835,1,9.727,116.72,116.72,116.72,0.0,ok
"-12.0961,-77.0264|-12.0823,-77.0466|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,751,751;1344,-12.0823,-77.0466,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.863,17.55,ok,5.807,4.013,0,4.002,12.68,12.68,12.68,0.0,ok
"-12.0961,-77.0264|-12.0823,-77.0466|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,751,751;1344,-12.0823,-77.0466,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.387,40.82,ok,5.807,4.013,0,3.489,41.87,41.87,41.87,0.0,ok
"-12.0961,-77.0264|-12.0931,-77.0387|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,156,156;1001,-12.0931,-77.0387,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.657,7.76,ok,5.807,5.212,0,1.659,5.37,5.37,5.37,0.0,ok
"-12.0961,-77.0264|-12.0931,-77.0387|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,156,156;1001,-12.0931,-77.0387,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.619,19.53,ok,5.807,5.212,0,1.611,19.33,19.33,19.33,0.0,ok
"-12.0961,-77.0264|-12.1298,-77.0261|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,853,853,-12.1298,-77.0261,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,4.312,18.85,ok,5.807,9.45,1,4.31,13.15,13.15,13.15,0.0,ok
"-12.0961,-77.0264|-12.1298,-77.0261|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,853,853,-12.1298,-77.0261,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.945,47.61,ok,5.807,9.45,1,3.921,47.05,47.05,47.05,0.0,ok
"-12.0961,-77.0264|-12.1231,-77.0258|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,612,612,-12.1231,-77.0258,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.368,14.83,ok,5.807,8.727,1,3.236,9.97,9.97,9.97,0.0,ok
"-12.0961,-77.0264|-12.1231,-77.0258|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,612,612,-12.1231,-77.0258,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.2,38.63,ok,5.807,8.727,1,3.194,38.33,38.33,38.33,0.0,ok
"-12.0961,-77.0264|-12.1113,-77.0475|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,734,734,-12.1113,-77.0475,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.615,15.65,ok,5.807,7.235,1,3.621,11.32,11.32,11.32,0.0,ok
"-12.0961,-77.0264|-12.1113,-77.0475|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,734,734,-12.1113,-77.0475,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.55,42.99,ok,5.807,7.235,1,3.559,42.7,42.7,42.7,0.0,ok
"-12.0961,-77.0264|-12.0989,-77.0371|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,709,709,-12.0989,-77.0371,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.38,5.75,ok,5.807,5.871,1,1.388,4.32,4.32,4.32,0.0,ok
"-12.0961,-77.0264|-12.0989,-77.0371|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,709,709,-12.0989,-77.0371,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.358,16.46,ok,5.807,5.871,1,1.37,16.43,16.43,16.43,0.0,ok
"-12.0961,-77.0264|-12.1503,-77.0185|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,399,399;524,-12.1503,-77.0185,Barranco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,6.958,30.48,ok,5.807,11.851,1,6.595,20.45,20.45,20.45,0.0,ok
"-12.0961,-77.0264|-12.1503,-77.0185|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,399,399;524,-12.1503,-77.0185,Barranco,walking,valle,2026-09-01T13:00:00-05:00,1,13,6.416,77.53,ok,5.807,11.851,1,6.386,76.63,76.63,76.63,0.0,ok
"-12.0961,-77.0264|-12.1345,-77.006|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1177,1177,-12.1345,-77.006,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.943,25.87,ok,5.807,10.582,1,5.863,18.05,18.05,18.05,0.0,ok
"-12.0961,-77.0264|-12.1345,-77.006|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1177,1177,-12.1345,-77.006,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.664,68.3,ok,5.807,10.582,1,5.758,69.1,69.1,69.1,0.0,ok
"-12.0961,-77.0264|-12.124,-76.9766|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,658,658,-12.124,-76.9766,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.771,35.38,ok,5.807,11.237,1,8.459,25.75,25.75,25.75,0.0,ok
"-12.0961,-77.0264|-12.124,-76.9766|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,658,658,-12.124,-76.9766,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,7.678,92.63,ok,5.807,11.237,1,7.88,94.57,94.57,94.57,0.0,ok
"-12.0961,-77.0264|-12.1073,-77.0381|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,755,755,-12.1073,-77.0381,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,2.364,10.28,ok,5.807,6.791,1,2.431,7.7,7.7,7.7,0.0,ok
"-12.0961,-77.0264|-12.1073,-77.0381|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,755,755,-12.1073,-77.0381,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,2.226,26.73,ok,5.807,6.791,1,2.257,27.08,27.08,27.08,0.0,ok
"-12.0961,-77.0264|-12.1209,-77.0402|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,967,967,-12.1209,-77.0402,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.701,15.93,ok,5.807,8.289,1,3.73,11.73,11.73,11.73,0.0,ok
"-12.0961,-77.0264|-12.1209,-77.0402|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,967,967,-12.1209,-77.0402,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.598,43.4,ok,5.807,8.289,1,3.601,43.22,43.22,43.22,0.0,ok
"-12.0961,-77.0264|-12.0883,-77.0695|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1391,1391,-12.0883,-77.0695,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.398,24.78,ok,5.807,5.49,0,5.375,17.05,17.05,17.05,0.0,ok
"-12.0961,-77.0264|-12.0883,-77.0695|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1391,1391,-12.0883,-77.0695,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.174,62.78,ok,5.807,5.49,0,5.184,62.22,62.22,62.22,0.0,ok
"-12.0961,-77.0264|-12.1281,-77.0314|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1255,1255,-12.1281,-77.0314,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,4.151,17.79,ok,5.807,9.169,1,4.213,13.05,13.05,13.05,0.0,ok
"-12.0961,-77.0264|-12.1281,-77.0314|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1255,1255,-12.1281,-77.0314,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.953,47.71,ok,5.807,9.169,1,3.92,47.05,47.05,47.05,0.0,ok
"-12.0961,-77.0264|-12.1466,-76.9839|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1104,1104,-12.1466,-76.9839,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.949,36.31,ok,5.807,12.851,1,7.863,23.77,23.77,23.77,0.0,ok
"-12.0961,-77.0264|-12.1466,-76.9839|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1104,1104,-12.1466,-76.9839,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,7.961,96.11,ok,5.807,12.851,1,7.821,93.85,93.85,93.85,0.0,ok
"-12.0961,-77.0264|-12.1421,-77.0152|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,819,819,-12.1421,-77.0152,Barranco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.841,26.27,ok,5.807,11.056,1,5.848,18.23,18.23,18.23,0.0,ok
"-12.0961,-77.0264|-12.1421,-77.0152|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,819,819,-12.1421,-77.0152,Barranco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.702,68.79,ok,5.807,11.056,1,5.677,68.12,68.12,68.12,0.0,ok
"-12.0961,-77.0264|-12.117,-76.9851|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,158,158,-12.117,-76.9851,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,6.242,26.89,ok,5.807,10.049,1,6.125,18.7,18.7,18.7,0.0,ok
"-12.0961,-77.0264|-12.117,-76.9851|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,158,158,-12.117,-76.9851,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,6.048,73.01,ok,5.807,10.049,1,6.041,72.48,72.48,72.48,0.0,ok
"-12.0961,-77.0264|-12.0898,-77.0342|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,516,516,-12.0898,-77.0342,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,1.591,7.9,ok,5.807,4.916,0,1.574,6.05,6.05,6.05,0.0,ok
"-12.0961,-77.0264|-12.0898,-77.0342|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,516,516,-12.0898,-77.0342,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,1.402,16.85,ok,5.807,4.916,0,1.476,17.72,17.72,17.72,0.0,ok
"-12.0961,-77.0264|-12.0868,-77.0716|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1387,1387,-12.0868,-77.0716,Magdalena del Mar,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.643,25.12,ok,5.807,5.476,0,5.622,17.33,17.33,17.33,0.0,ok
"-12.0961,-77.0264|-12.0868,-77.0716|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1387,1387,-12.0868,-77.0716,Magdalena del Mar,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.487,66.55,ok,5.807,5.476,0,5.498,65.98,65.98,65.98,0.0,ok
"-12.0961,-77.0264|-12.1042,-77.0435|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,207,207,-12.1042,-77.0435,San Isidro,cycling,valle,2026-09-01T13:00:00-05:00,1,13,2.609,11.67,ok,5.807,6.428,1,2.613,8.2,8.2,8.2,0.0,ok
"-12.0961,-77.0264|-12.1042,-77.0435|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,207,207,-12.1042,-77.0435,San Isidro,walking,valle,2026-09-01T13:00:00-05:00,1,13,2.575,31.3,ok,5.807,6.428,1,2.591,31.1,31.1,31.1,0.0,ok
"-12.0961,-77.0264|-12.117,-77.0432|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,162,162,-12.117,-77.0432,Miraflores,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.505,15.7,ok,5.807,7.85,1,3.493,11.03,11.03,11.03,0.0,ok
"-12.0961,-77.0264|-12.117,-77.0432|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,162,162,-12.117,-77.0432,Miraflores,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.402,40.98,ok,5.807,7.85,1,3.41,40.93,40.93,40.93,0.0,ok
"-12.0961,-77.0264|-12.083,-77.0223|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1159,1159,-12.083,-77.0223,La Victoria,cycling,valle,2026-09-01T13:00:00-05:00,1,13,2.19,11.69,ok,5.807,4.64,0,2.289,7.28,7.28,7.28,0.0,ok
"-12.0961,-77.0264|-12.083,-77.0223|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1159,1159,-12.083,-77.0223,La Victoria,walking,valle,2026-09-01T13:00:00-05:00,1,13,2.014,24.23,ok,5.807,4.64,0,2.289,27.47,27.47,27.47,0.0,ok
"-12.0961,-77.0264|-12.0826,-77.0497|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,163,163;625,-12.0826,-77.0497,Jesús María,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.966,17.26,ok,5.807,4.095,0,3.98,12.43,12.43,12.43,0.0,ok
"-12.0961,-77.0264|-12.0826,-77.0497|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,163,163;625,-12.0826,-77.0497,Jesús María,walking,valle,2026-09-01T13:00:00-05:00,1,13,3.761,45.37,ok,5.807,4.095,0,3.782,45.38,45.38,45.38,0.0,ok
"-12.0961,-77.0264|-12.0828,-77.015|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,756,756,-12.0828,-77.015,La Victoria,cycling,valle,2026-09-01T13:00:00-05:00,1,13,3.106,13.97,ok,5.807,5.052,0,2.873,8.85,8.85,8.85,0.0,ok
"-12.0961,-77.0264|-12.0828,-77.015|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,756,756,-12.0828,-77.015,La Victoria,walking,valle,2026-09-01T13:00:00-05:00,1,13,2.38,28.56,ok,5.807,5.052,0,2.478,29.73,29.73,29.73,0.0,ok
"-12.0961,-77.0264|-12.138,-76.9873|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,948,948,-12.138,-76.9873,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,7.098,32.5,ok,5.807,11.839,1,7.024,21.4,21.4,21.4,0.0,ok
"-12.0961,-77.0264|-12.138,-76.9873|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,948,948,-12.138,-76.9873,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,7.083,85.47,ok,5.807,11.839,1,6.922,83.07,83.07,83.07,0.0,ok
"-12.0961,-77.0264|-12.1284,-76.9945|cycling|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1331,1331,-12.1284,-76.9945,Santiago de Surco,cycling,valle,2026-09-01T13:00:00-05:00,1,13,5.664,26.53,ok,5.807,10.522,1,5.613,16.87,16.87,16.87,0.0,ok
"-12.0961,-77.0264|-12.1284,-76.9945|walking|valle",W01,San Isidro Financiero,-12.0961,-77.0264,1331,1331,-12.1284,-76.9945,Santiago de Surco,walking,valle,2026-09-01T13:00:00-05:00,1,13,5.595,67.64,ok,5.807,10.522,1,5.521,66.25,66.25,66.25,0.0,ok
