vivienda_id,precio_alquiler,area_m2,presupuesto_usuario,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
459,2250.0,40.0,1200,Bicicleta,13.64,19,osrm,6
460,1600.0,78.0,1200,Bicicleta,6.43,9,osrm,49
461,2600.0,104.0,1200,Bicicleta,7.23,11,osrm,33
462,4032.0,60.0,1200,Bicicleta,11.64,17,osrm,0
463,2500.0,59.0,1200,Bicicleta,13.44,19,osrm,0
464,3700.0,62.0,1200,Bicicleta,10.89,16,osrm,0
465,3987.0,66.0,1200,Bicicleta,10.94,15,osrm,40
466,1500.0,60.0,1200,Bicicleta,16.48,23,osrm,9
467,1800.0,61.0,1200,Bicicleta,16.52,24,osrm,0
468,3100.0,80.0,1200,Bicicleta,13.74,19,osrm,0
469,3300.0,66.0,1200,Bicicleta,13.88,19,osrm,0
470,2600.0,80.0,1200,Bicicleta,5.95,9,osrm,38
471,2300.0,77.0,1200,Bicicleta,15.31,22,osrm,0
473,2100.0,56.0,1200,Bicicleta,11.51,16,osrm,0
474,3000.0,100.0,1200,Bicicleta,15.21,22,osrm,0
475,2700.0,70.0,1200,Bicicleta,6.82,10,osrm,36
476,2400.0,42.0,1200,Bicicleta,13.93,20,osrm,3
477,2700.0,49.0,1200,Bicicleta,9.96,15,osrm,34
478,8050.0,216.0,1200,Bicicleta,11.23,16,osrm,0
479,1900.0,43.0,1200,Bicicleta,7.86,11,osrm,44
480,4200.0,147.0,1200,Bicicleta,7.15,11,osrm,38
481,1900.0,43.0,1200,Bicicleta,6.66,10,osrm,32
482,4200.0,147.0,1200,Bicicleta,5.97,14,osrm,42
483,4000.0,45.0,1200,Bicicleta,9.96,15,osrm,37
487,2000.0,47.0,1200,Bicicleta,15.69,23,osrm,0
488,1850.0,44.0,1200,Bicicleta,15.16,22,osrm,7
489,9254.0,170.0,1200,Bicicleta,10.64,16,osrm,2
490,3000.0,69.0,1200,Bicicleta,17.11,24,osrm,0
491,3500.0,73.0,1200,Bicicleta,11.11,15,osrm,38
492,1900.0,45.0,1200,Bicicleta,16.08,24,osrm,0
493,2100.0,57.0,1200,Bicicleta,14.9,22,osrm,0
494,2300.0,45.0,1200,Bicicleta,10.42,16,osrm,7
495,7590.0,217.0,1200,Bicicleta,1231.38,1078,osrm,0
497,3150.0,84.0,1200,Bicicleta,1231.38,1078,osrm,0
498,6400.0,177.0,1200,Bicicleta,10.12,16,osrm,0
499,3000.0,108.0,1200,Bicicleta,6.52,10,osrm,50
504,4100.0,142.0,1200,Bicicleta,6.27,9,osrm,43
506,2400.0,50.0,1200,Bicicleta,11.3,16,osrm,5
507,1700.0,40.0,1200,Bicicleta,15.24,22,osrm,0
508,1600.0,50.0,1200,Bicicleta,6.43,10,osrm,39
509,3700.0,120.0,1200,Bicicleta,11.43,16,osrm,6
3,2750.0,60.0,3500,Auto,2.96,5,osrm,79
4,9000.0,1200.0,3500,Auto,8.06,12,osrm,46
5,4590.0,140.0,3500,Auto,6.07,9,osrm,53
6,2500.0,70.0,3500,Auto,7.07,11,osrm,100
7,1200.0,73.0,3500,Auto,15.27,19,osrm,70
8,3365.0,108.0,3500,Auto,16.98,23,osrm,55
9,1450.0,73.0,3500,Auto,7.15,11,osrm,100
10,3048.0,68.0,3500,Auto,1231.72,1081,osrm,41
11,3600.0,93.0,3500,Auto,1231.72,1081,osrm,0
12,5760.0,110.0,3500,Auto,1231.72,1081,osrm,0
13,2140.0,60.0,3500,Auto,6.89,10,osrm,79
14,2950.0,95.0,3500,Auto,1231.72,1081,osrm,29
15,2700.0,40.0,3500,Auto,1231.72,1081,osrm,29
16,2600.0,40.0,3500,Auto,7.51,9,osrm,94
17,2450.0,56.0,3500,Auto,3.48,6,osrm,94
18,4500.0,140.0,3500,Auto,1231.72,1081,osrm,0
20,8500.0,325.0,3500,Auto,2.06,3,osrm,62
22,3800.0,80.0,3500,Auto,2.91,5,osrm,46
23,2900.0,74.0,3500,Auto,1231.72,1081,osrm,36
24,3500.0,220.0,3500,Auto,30.41,39,osrm,62
25,2600.0,42.0,3500,Auto,7.69,9,osrm,75
26,3205.0,72.0,3500,Auto,1231.72,1081,osrm,34
27,4400.0,100.0,3500,Auto,1231.72,1081,osrm,0
28,2710.0,70.0,3500,Auto,7.16,9,osrm,97
29,2100.0,70.0,3500,Auto,10.35,14,osrm,100
30,8500.0,251.0,3500,Auto,9.73,13,osrm,53
31,6210.0,290.0,3500,Auto,11.94,17,osrm,19
32,2200.0,55.0,3500,Auto,1231.72,1081,osrm,27
33,2527.0,81.0,3500,Auto,1231.72,1081,osrm,41
34,5100.0,121.0,3500,Auto,1231.72,1081,osrm,0
35,3060.0,80.0,3500,Auto,1231.72,1081,osrm,38
36,4100.0,84.0,3500,Auto,1231.72,1081,osrm,0
37,3300.0,98.0,3500,Auto,1231.72,1081,osrm,39
38,2700.0,69.0,3500,Auto,1.73,3,osrm,99
39,2700.0,85.0,3500,Auto,2.17,4,osrm,100
40,2584.0,52.0,3500,Auto,7.38,11,osrm,89
41,8930.0,130.0,3500,Auto,1231.72,1081,osrm,2
42,3709.0,107.0,3500,Auto,1231.72,1081,osrm,0
44,3777.0,62.0,3500,Auto,6.76,12,osrm,58
46,2600.0,52.0,3500,Auto,1.93,3,osrm,77
47,4400.0,84.0,3500,Auto,1231.72,1081,osrm,3
48,6900.0,130.0,3500,Auto,1231.72,1081,osrm,0
49,2333.0,55.0,3500,Auto,7.99,9,osrm,93
50,4500.0,74.0,3500,Auto,1231.72,1081,osrm,0
51,5500.0,160.0,3500,Auto,1231.72,1081,osrm,0
52,1600.0,84.0,3500,Auto,16.0,21,osrm,67
53,3500.0,92.0,3500,Auto,1231.72,1081,osrm,42
54,4836.0,94.0,3500,Auto,7.2,9,osrm,54
56,3380.0,69.0,3500,Auto,1231.72,1081,osrm,44
58,8700.0,333.0,3500,Auto,1231.72,1081,osrm,0
59,3700.0,118.0,3500,Auto,1231.72,1081,osrm,5
60,3280.0,78.0,3500,Auto,1231.72,1081,osrm,35
61,2760.0,58.0,3500,Auto,1231.72,1081,osrm,34
62,4400.0,190.0,3500,Auto,1231.72,1081,osrm,0
63,4300.0,93.0,3500,Auto,1231.72,1081,osrm,0
64,3000.0,78.0,3500,Auto,1231.72,1081,osrm,47
65,2700.0,75.0,3500,Auto,2.9,5,osrm,100
66,4617.0,146.0,3500,Auto,6.92,9,osrm,65
67,3000.0,79.0,3500,Auto,6.58,11,osrm,100
68,2300.0,59.0,3500,Auto,3.23,6,osrm,95
69,2243.0,75.0,3500,Auto,1231.72,1081,osrm,37
70,3990.0,68.0,3500,Auto,1231.72,1081,osrm,0
71,3800.0,69.0,3500,Auto,1231.72,1081,osrm,0
72,2200.0,69.0,3500,Auto,3.47,6,osrm,100
73,3200.0,84.0,3500,Auto,1231.72,1081,osrm,40
75,3350.0,70.0,3500,Auto,1231.72,1081,osrm,36
77,5175.0,135.0,3500,Auto,1231.72,1081,osrm,4
78,5040.0,180.0,3500,Auto,1231.72,1081,osrm,0
79,2510.0,45.0,3500,Auto,7.89,11,osrm,88
80,9400.0,203.0,3500,Auto,1231.72,1081,osrm,0
81,3190.0,63.0,3500,Auto,1231.72,1081,osrm,43
82,3480.0,64.0,3500,Auto,1231.72,1081,osrm,34
83,2780.0,53.0,3500,Auto,1231.72,1081,osrm,31
84,2700.0,43.0,3500,Auto,7.45,10,osrm,91
85,3855.0,76.0,3500,Auto,1231.72,1081,osrm,0
87,6210.0,180.0,3500,Auto,1231.72,1081,osrm,1
88,2800.0,80.0,3500,Auto,1231.72,1081,osrm,46
89,4685.0,100.0,3500,Auto,1231.72,1081,osrm,0
90,2600.0,55.0,3500,Auto,3.2,6,osrm,87
91,6170.0,168.0,3500,Auto,1231.72,1081,osrm,1
92,4140.0,106.0,3500,Auto,1231.72,1081,osrm,0
93,3100.0,85.0,3500,Auto,6.9,12,osrm,100
94,3700.0,92.0,3500,Auto,1231.72,1081,osrm,0
95,7370.0,220.0,3500,Auto,10.58,14,osrm,65
97,9800.0,172.0,3500,Auto,1231.72,1081,osrm,0
98,2400.0,69.0,3500,Auto,1231.72,1081,osrm,47
99,3000.0,100.0,3500,Auto,4.33,7,osrm,100
100,4650.0,100.0,3500,Auto,7.8,12,osrm,50
101,8500.0,200.0,3500,Auto,1231.72,1081,osrm,0
103,5160.0,135.0,3500,Auto,1231.72,1081,osrm,2
104,5780.0,125.0,3500,Auto,7.2,9,osrm,48
105,3790.0,100.0,3500,Auto,1231.72,1081,osrm,0
106,2900.0,71.0,3500,Auto,2.76,5,osrm,100
107,6800.0,154.0,3500,Auto,1231.72,1081,osrm,4
108,4380.0,86.0,3500,Auto,1231.72,1081,osrm,0
109,2530.0,48.0,3500,Auto,3.37,6,osrm,89
110,2360.0,42.0,3500,Auto,7.51,11,osrm,79
112,2900.0,65.0,3500,Auto,1231.72,1081,osrm,46
113,2900.0,69.0,3500,Auto,6.67,12,osrm,99
114,2177.0,40.0,3500,Auto,8.06,12,osrm,81
115,9045.0,316.0,3500,Auto,1231.72,1081,osrm,0
116,2800.0,71.0,3500,Auto,1.52,3,osrm,92
117,3230.0,58.0,3500,Auto,8.37,12,osrm,83
118,7480.0,200.0,3500,Auto,1231.72,1081,osrm,0
122,2400.0,62.0,3500,Auto,7.41,11,osrm,100
123,3200.0,79.0,3500,Auto,6.3,9,osrm,89
124,7400.0,208.0,3500,Auto,3.55,7,osrm,58
125,1700.0,70.0,3500,Auto,5.75,8,osrm,100
126,2600.0,70.0,3500,Auto,5.87,9,osrm,98
127,3777.0,62.0,3500,Auto,3.14,6,osrm,53
128,2057.0,52.0,3500,Auto,3.35,6,osrm,84
129,3000.0,98.0,3500,Auto,6.14,9,osrm,100
130,2200.0,76.0,3500,Auto,6.05,9,osrm,100
131,900.0,54.0,3500,Auto,16.53,27,osrm,57
132,3100.0,64.0,3500,Auto,6.12,9,osrm,96
133,2200.0,55.0,3500,Auto,8.58,14,osrm,89
134,1800.0,61.0,3500,Auto,24.47,35,osrm,57
135,3100.0,67.0,3500,Auto,3.39,6,osrm,91
136,3100.0,63.0,3500,Auto,3.02,6,osrm,96
137,1300.0,31.0,3500,Auto,5.96,9,osrm,85
138,3000.0,114.0,3500,Auto,6.09,10,osrm,93
139,2350.0,60.0,3500,Auto,6.1,9,osrm,85
140,2750.0,46.0,3500,Auto,2.87,5,osrm,89
141,3550.0,124.0,3500,Auto,7.1,11,osrm,61
142,7480.0,300.0,3500,Auto,3.24,6,osrm,54
143,3850.0,60.0,3500,Auto,3.51,6,osrm,48
144,4000.0,100.0,3500,Auto,1231.72,1081,osrm,0
145,4450.0,150.0,3500,Auto,6.22,9,osrm,62
146,7000.0,265.0,3500,Auto,2.53,5,osrm,57
147,2400.0,82.0,3500,Auto,7.58,13,osrm,100
149,3850.0,45.0,3500,Auto,3.02,5,osrm,45
150,4500.0,60.0,3500,Auto,3.3,6,osrm,47
151,999.0,18.0,3500,Auto,6.03,9,osrm,89
152,1200.0,60.0,3500,Auto,15.69,21,osrm,50
153,2450.0,70.0,3500,Auto,8.58,14,osrm,100
154,1850.0,74.0,3500,Auto,8.26,14,osrm,100
155,1700.0,41.0,3500,Auto,8.17,13,osrm,81
156,2800.0,60.0,3500,Auto,2.83,5,osrm,78
157,2500.0,48.0,3500,Auto,3.38,6,osrm,83
158,2300.0,40.0,3500,Auto,3.66,6,osrm,93
159,3852.0,130.0,3500,Auto,6.32,10,osrm,57
160,2750.0,45.0,3500,Auto,2.87,6,osrm,92
161,2650.0,60.0,3500,Auto,2.74,6,osrm,85
162,3500.0,60.0,3500,Auto,2.37,5,osrm,77
163,4300.0,210.0,3500,Auto,6.18,9,osrm,64
164,3325.0,46.0,3500,Auto,2.91,5,osrm,85
165,4200.0,86.0,3500,Auto,3.33,6,osrm,47
166,9760.0,300.0,3500,Auto,3.62,6,osrm,57
167,5650.0,216.0,3500,Auto,2.43,5,osrm,59
168,6960.0,172.0,3500,Auto,2.96,6,osrm,56
171,3660.0,73.0,3500,Auto,3.23,6,osrm,56
172,2800.0,67.0,3500,Auto,2.78,5,osrm,100
173,2700.0,66.0,3500,Auto,5.59,8,osrm,100
174,2098.0,60.0,3500,Auto,8.21,13,osrm,82
175,6840.0,275.0,3500,Auto,5.73,8,osrm,64
176,3750.0,117.0,3500,Auto,2.67,5,osrm,57
177,2300.0,61.0,3500,Auto,6.08,9,osrm,100
178,2700.0,45.0,3500,Auto,3.52,6,osrm,91
180,2800.0,89.0,3500,Auto,5.93,9,osrm,97
181,3400.0,81.0,3500,Auto,3.12,6,osrm,100
183,6840.0,198.0,3500,Auto,3.33,6,osrm,51
184,8500.0,262.0,3500,Auto,5.31,8,osrm,61
185,2590.0,42.0,3500,Auto,2.85,5,osrm,80
186,2200.0,56.0,3500,Auto,8.17,13,osrm,80
188,3400.0,60.0,3500,Auto,2.36,4,osrm,77
190,2500.0,45.0,3500,Auto,2.54,5,osrm,94
192,6420.0,205.0,3500,Auto,5.86,9,osrm,47
193,3230.0,62.0,3500,Auto,2.58,5,osrm,93
195,5100.0,150.0,3500,Auto,2.81,5,osrm,64
196,3905.0,143.0,3500,Auto,13.51,21,osrm,6
197,2200.0,120.0,3500,Auto,6.61,10,osrm,93
199,2800.0,96.0,3500,Auto,3.04,5,osrm,93
200,2650.0,80.0,3500,Auto,2.0,3,osrm,100
201,4930.0,123.0,3500,Auto,1231.72,1081,osrm,0
202,2900.0,95.0,3500,Auto,2.73,5,osrm,100
203,2950.0,46.0,3500,Auto,3.09,6,osrm,78
204,4590.0,100.0,3500,Auto,2.71,5,osrm,64
205,2500.0,85.0,3500,Auto,6.21,9,osrm,94
207,3000.0,78.0,3500,Auto,1231.72,1081,osrm,40
208,4446.0,117.0,3500,Auto,3.19,5,osrm,54
209,5568.0,131.0,3500,Auto,2.69,5,osrm,65
210,5500.0,200.0,3500,Auto,21.39,28,osrm,15
211,3800.0,80.0,3500,Auto,15.06,20,osrm,12
212,3910.0,100.0,3500,Auto,6.02,9,osrm,47
213,4389.0,120.0,3500,Auto,1231.72,1081,osrm,0
214,3200.0,73.0,3500,Auto,5.11,8,osrm,100
215,2700.0,130.0,3500,Auto,1.63,3,osrm,100
216,3600.0,63.0,3500,Auto,2.67,5,osrm,59
218,3481.0,127.0,3500,Auto,3.3,6,osrm,98
219,4050.0,120.0,3500,Auto,3.3,6,osrm,50
220,2300.0,84.0,3500,Auto,2.75,5,osrm,100
221,6300.0,280.0,3500,Auto,2.93,5,osrm,53
222,8625.0,161.0,3500,Auto,3.13,6,osrm,47
223,4650.0,92.0,3500,Auto,6.24,9,osrm,49
224,4150.0,115.0,3500,Auto,6.33,10,osrm,55
225,8510.0,280.0,3500,Auto,6.88,11,osrm,59
227,6000.0,143.0,3500,Auto,2.58,5,osrm,57
228,3276.0,130.0,3500,Auto,5.89,9,osrm,98
230,9716.0,405.0,3500,Auto,5.58,9,osrm,48
231,3500.0,131.0,3500,Auto,3.84,7,osrm,100
232,3000.0,100.0,3500,Auto,6.41,10,osrm,98
233,2000.0,84.0,3500,Auto,8.82,14,osrm,100
234,1750.0,40.0,3500,Auto,10.03,13,osrm,92
235,2200.0,42.0,3500,Auto,8.26,12,osrm,95
236,1800.0,48.0,3500,Auto,7.43,12,osrm,91
237,3100.0,120.0,3500,Auto,1231.72,1081,osrm,47
238,8500.0,180.0,3500,Auto,1231.72,1081,osrm,0
239,3502.0,81.0,3500,Auto,2.59,5,osrm,62
241,3000.0,60.0,3500,Auto,1231.72,1081,osrm,29
242,4342.0,110.0,3500,Auto,1231.72,1081,osrm,2
244,4500.0,2500.0,3500,Auto,11.55,16,osrm,9
245,1250.0,38.0,3500,Auto,3.27,6,osrm,100
246,3430.0,60.0,3500,Auto,1231.72,1081,osrm,29
248,2200.0,70.0,3500,Auto,8.69,14,osrm,93
249,1500.0,153.0,3500,Auto,21.27,31,osrm,60
250,4500.0,2000.0,3500,Auto,9.49,12,osrm,64
251,5900.0,5000.0,3500,Auto,13.2,19,osrm,22
252,3900.0,1012.0,3500,Auto,24.78,34,osrm,5
253,3000.0,1012.0,3500,Auto,13.2,19,osrm,63
254,2200.0,1012.0,3500,Auto,2.95,5,osrm,100
255,6300.0,5000.0,3500,Auto,13.63,19,osrm,9
256,2900.0,3000.0,3500,Auto,24.62,39,osrm,62
257,1500.0,65.0,3500,Auto,7.46,12,osrm,100
258,1800.0,72.0,3500,Auto,7.72,13,osrm,100
259,2300.0,60.0,3500,Auto,8.56,14,osrm,80
260,2600.0,61.0,3500,Auto,1231.72,1081,osrm,37
261,5250.0,110.0,3500,Auto,8.57,12,osrm,51
262,1980.0,41.0,3500,Auto,7.55,10,osrm,89
263,3200.0,105.0,3500,Auto,3.52,7,osrm,100
264,4100.0,120.0,3500,Auto,1231.72,1081,osrm,0
265,4718.0,120.0,3500,Auto,1231.72,1081,osrm,0
266,4250.0,73.0,3500,Auto,1231.72,1081,osrm,5
267,2950.0,64.0,3500,Auto,7.93,13,osrm,89
268,3000.0,75.0,3500,Auto,2.73,5,osrm,100
269,3450.0,80.0,3500,Auto,1231.72,1081,osrm,35
270,2500.0,43.0,3500,Auto,7.18,11,osrm,91
271,2800.0,60.0,3500,Auto,6.92,12,osrm,89
272,4800.0,145.0,3500,Auto,1231.72,1081,osrm,0
273,3450.0,91.0,3500,Auto,1231.72,1081,osrm,35
274,2800.0,89.0,3500,Auto,8.22,12,osrm,90
275,2300.0,72.0,3500,Auto,1231.72,1081,osrm,46
276,2500.0,75.0,3500,Auto,3.39,6,osrm,100
277,1750.0,90.0,3500,Auto,1.93,3,osrm,100
278,3260.0,64.0,3500,Auto,1231.72,1081,osrm,45
279,4040.0,104.0,3500,Auto,1231.72,1081,osrm,0
280,4875.0,115.0,3500,Auto,1231.72,1081,osrm,0
281,4100.0,95.0,3500,Auto,1231.72,1081,osrm,0
282,3000.0,120.0,3500,Auto,12.16,21,osrm,50
283,3259.0,87.0,3500,Auto,1231.72,1081,osrm,36
284,2932.0,70.0,3500,Auto,7.02,12,osrm,100
285,1800.0,75.0,3500,Auto,3.94,6,osrm,98
286,1350.0,55.0,3500,Auto,12.31,19,osrm,50
287,2700.0,70.0,3500,Auto,1231.72,1081,osrm,39
288,4381.0,130.0,3500,Auto,6.94,12,osrm,49
289,3880.0,120.0,3500,Auto,6.54,9,osrm,64
290,2970.0,55.0,3500,Auto,1231.72,1081,osrm,33
291,4300.0,90.0,3500,Auto,1231.72,1081,osrm,0
292,2150.0,0.0,3500,Auto,2.94,5,osrm,90
293,4100.0,130.0,3500,Auto,1231.72,1081,osrm,0
294,2990.0,75.0,3500,Auto,3.53,7,osrm,100
295,2100.0,90.0,3500,Auto,7.16,11,osrm,100
296,2500.0,90.0,3500,Auto,3.17,6,osrm,100
297,7610.0,147.0,3500,Auto,1231.72,1081,osrm,0
298,2300.0,47.0,3500,Auto,3.48,6,osrm,96
299,3500.0,86.0,3500,Auto,3.01,5,osrm,96
300,2659.0,52.0,3500,Auto,1231.72,1081,osrm,19
301,2300.0,70.0,3500,Auto,2.12,4,osrm,100
302,3538.0,70.0,3500,Auto,1231.72,1081,osrm,0
303,4300.0,62.0,3500,Auto,1231.72,1081,osrm,0
304,2639.0,52.0,3500,Auto,1231.72,1081,osrm,23
305,3240.0,61.0,3500,Auto,1231.72,1081,osrm,44
306,2350.0,46.0,3500,Auto,6.77,12,osrm,78
307,4450.0,130.0,3500,Auto,1231.72,1081,osrm,1
308,5527.0,200.0,3500,Auto,1231.72,1081,osrm,0
309,2500.0,51.0,3500,Auto,7.17,9,osrm,87
310,4200.0,77.0,3500,Auto,1231.72,1081,osrm,4
311,2000.0,60.0,3500,Auto,2.57,5,osrm,79
312,4800.0,120.0,3500,Auto,7.61,10,osrm,58
313,2300.0,60.0,3500,Auto,8.45,12,osrm,85
314,3690.0,80.0,3500,Auto,1231.72,1081,osrm,0
315,2271.0,42.0,3500,Auto,7.94,10,osrm,93
316,2900.0,70.0,3500,Auto,1231.72,1081,osrm,47
317,2999.0,75.0,3500,Auto,2.75,5,osrm,95
318,1850.0,45.0,3500,Auto,7.27,9,osrm,97
319,3400.0,75.0,3500,Auto,3.18,6,osrm,100
320,2400.0,64.0,3500,Auto,7.06,11,osrm,100
321,2000.0,60.0,3500,Auto,7.19,10,osrm,90
322,3500.0,88.0,3500,Auto,1231.72,1081,osrm,27
323,3500.0,88.0,3500,Auto,8.22,12,osrm,94
324,2300.0,52.0,3500,Auto,2.76,5,osrm,85
325,4250.0,100.0,3500,Auto,1231.72,1081,osrm,0
326,3700.0,76.0,3500,Auto,1231.72,1081,osrm,1
327,2450.0,70.0,3500,Auto,10.05,13,osrm,92
328,4650.0,100.0,3500,Auto,1231.72,1081,osrm,4
329,2400.0,47.0,3500,Auto,7.82,12,osrm,84
330,2400.0,50.0,3500,Auto,6.81,12,osrm,78
332,2200.0,43.0,3500,Auto,8.02,11,osrm,79
333,3150.0,98.0,3500,Auto,1231.72,1081,osrm,34
334,3258.0,100.0,3500,Auto,1231.72,1081,osrm,42
335,3500.0,97.0,3500,Auto,1231.72,1081,osrm,43
336,6174.0,140.0,3500,Auto,1231.72,1081,osrm,0
337,2776.0,41.0,3500,Auto,1231.72,1081,osrm,25
338,4300.0,128.0,3500,Auto,1231.72,1081,osrm,0
339,1500.0,120.0,3500,Auto,16.87,23,osrm,58
340,2770.0,55.0,3500,Auto,1231.72,1081,osrm,23
341,2550.0,40.0,3500,Auto,7.68,12,osrm,93
342,2890.0,60.0,3500,Auto,1231.72,1081,osrm,23
343,3500.0,84.0,3500,Auto,1231.72,1081,osrm,42
344,2420.0,60.0,3500,Auto,1231.72,1081,osrm,27
345,3700.0,80.0,3500,Auto,1.16,2,osrm,53
346,5175.0,120.0,3500,Auto,1231.72,1081,osrm,5
347,1700.0,60.0,3500,Auto,3.52,7,osrm,81
348,1700.0,60.0,3500,Auto,3.36,6,osrm,85
349,8000.0,305.0,3500,Auto,1231.72,1081,osrm,0
350,3500.0,74.0,3500,Auto,7.45,12,osrm,96
351,2300.0,70.0,3500,Auto,7.73,12,osrm,99
353,2300.0,60.0,3500,Auto,7.47,11,osrm,79
354,2500.0,78.0,3500,Auto,1231.72,1081,osrm,32
355,5190.0,140.0,3500,Auto,7.61,9,osrm,59
356,2933.0,110.0,3500,Auto,1231.72,1081,osrm,31
357,3400.0,90.0,3500,Auto,7.5,12,osrm,92
358,2500.0,49.0,3500,Auto,2.94,5,osrm,79
359,2750.0,61.0,3500,Auto,6.67,12,osrm,98
360,5160.0,102.0,3500,Auto,1231.72,1081,osrm,0
361,2900.0,52.0,3500,Auto,1231.72,1081,osrm,19
362,2250.0,65.0,3500,Auto,1231.72,1081,osrm,51
364,2900.0,60.0,3500,Auto,1231.72,1081,osrm,20
365,3100.0,65.0,3500,Auto,5.34,8,osrm,99
366,2400.0,55.0,3500,Auto,1.96,3,osrm,84
367,3800.0,64.0,3500,Auto,7.66,9,osrm,56
368,4140.0,86.0,3500,Auto,1231.72,1081,osrm,0
369,2800.0,61.0,3500,Auto,7.31,10,osrm,100
370,3500.0,81.0,3500,Auto,1231.72,1081,osrm,38
371,2000.0,78.0,3500,Auto,6.86,10,osrm,100
372,4020.0,103.0,3500,Auto,1231.72,1081,osrm,0
373,6120.0,135.0,3500,Auto,1231.72,1081,osrm,1
375,3315.0,70.0,3500,Auto,7.46,13,osrm,91
376,2200.0,48.0,3500,Auto,8.42,12,osrm,91
377,2600.0,60.0,3500,Auto,7.47,10,osrm,77
378,3600.0,87.0,3500,Auto,1231.72,1081,osrm,0
379,2700.0,70.0,3500,Auto,1231.72,1081,osrm,47
380,7550.0,200.0,3500,Auto,1231.72,1081,osrm,0
381,3500.0,138.0,3500,Auto,1231.72,1081,osrm,39
382,8395.0,200.0,3500,Auto,1231.72,1081,osrm,0
383,2970.0,73.0,3500,Auto,2.92,5,osrm,100
384,3000.0,92.0,3500,Auto,6.53,11,osrm,96
385,2620.0,80.0,3500,Auto,7.62,12,osrm,100
387,2250.0,42.0,3500,Auto,8.15,12,osrm,93
388,2898.0,70.0,3500,Auto,11.33,15,osrm,95
389,9000.0,130.0,3500,Auto,1231.72,1081,osrm,0
390,2300.0,93.0,3500,Auto,1.51,3,osrm,95
391,2500.0,79.0,3500,Auto,6.0,10,osrm,100
392,9436.0,233.0,3500,Auto,7.88,13,osrm,63
394,2400.0,52.0,3500,Auto,1231.72,1081,osrm,22
397,2900.0,55.0,3500,Auto,1231.72,1081,osrm,26
398,4020.0,131.0,3500,Auto,7.63,11,osrm,54
400,3000.0,75.0,3500,Auto,1231.72,1081,osrm,41
401,2900.0,80.0,3500,Auto,1231.72,1081,osrm,39
402,6800.0,182.0,3500,Auto,1231.72,1081,osrm,0
403,8027.0,207.0,3500,Auto,7.55,11,osrm,58
405,4500.0,2500.0,3500,Auto,24.0,34,osrm,9
406,3050.0,52.0,3500,Auto,1231.72,1081,osrm,30
407,2600.0,48.0,3500,Auto,1231.72,1081,osrm,26
408,3385.0,65.0,3500,Auto,1231.72,1081,osrm,34
409,2995.0,75.0,3500,Auto,1231.72,1081,osrm,39
410,7875.0,160.0,3500,Auto,6.4,10,osrm,50
411,2600.0,90.0,3500,Auto,6.84,12,osrm,97
412,3780.0,60.0,3500,Auto,2.54,5,osrm,37
414,1790.0,74.0,3500,Auto,6.21,10,osrm,99
415,5075.0,154.0,3500,Auto,2.82,5,osrm,47
416,6120.0,100.0,3500,Auto,3.27,6,osrm,52
417,2950.0,85.0,3500,Auto,6.4,10,osrm,97
418,3200.0,121.0,3500,Auto,2.88,6,osrm,100
419,7200.0,388.0,3500,Auto,3.05,6,osrm,52
420,3360.0,50.0,3500,Auto,3.24,6,osrm,81
421,3500.0,160.0,3500,Auto,1231.72,1081,osrm,32
422,3400.0,80.0,3500,Auto,5.27,8,osrm,97
423,2700.0,63.0,3500,Auto,6.07,9,osrm,92
424,1700.0,70.0,3500,Auto,10.0,14,osrm,100
425,3500.0,97.0,3500,Auto,2.52,5,osrm,97
426,3450.0,144.0,3500,Auto,14.64,18,osrm,65
427,1850.0,41.0,3500,Auto,3.91,7,osrm,90
428,4231.0,62.0,3500,Auto,2.74,5,osrm,51
429,2600.0,45.0,3500,Auto,2.88,6,osrm,84
430,2950.0,140.0,3500,Auto,8.79,14,osrm,91
431,2500.0,89.0,3500,Auto,8.7,14,osrm,100
432,2600.0,118.0,3500,Auto,5.94,9,osrm,100
433,2500.0,102.0,3500,Auto,5.46,8,osrm,100
434,5250.0,63.0,3500,Auto,3.51,6,osrm,51
435,2200.0,46.0,3500,Auto,3.2,5,osrm,89
436,3000.0,84.0,3500,Auto,5.46,8,osrm,96
437,3750.0,100.0,3500,Auto,2.94,5,osrm,51
438,3350.0,135.0,3500,Auto,8.13,13,osrm,95
439,7980.0,151.0,3500,Auto,3.22,6,osrm,55
440,3150.0,93.0,3500,Auto,6.51,10,osrm,100
442,2500.0,110.0,3500,Auto,8.02,13,osrm,99
443,2933.0,63.0,3500,Auto,3.24,6,osrm,100
444,1600.0,68.0,3500,Auto,6.72,10,osrm,100
445,2100.0,65.0,3500,Auto,6.69,10,osrm,98
446,2700.0,45.0,3500,Auto,3.02,5,osrm,93
447,2750.0,80.0,3500,Auto,14.89,18,osrm,66
448,2700.0,43.0,3500,Auto,3.1,5,osrm,86
449,2850.0,58.0,3500,Auto,6.4,9,osrm,80
450,2850.0,58.0,3500,Auto,1.53,3,osrm,83
451,8675.0,440.0,3500,Auto,5.67,9,osrm,46
452,4200.0,147.0,3500,Auto,11.69,16,osrm,23
453,2500.0,47.0,3500,Auto,2.19,4,osrm,83
454,2058.0,45.0,3500,Auto,10.13,12,osrm,96
456,1000.0,40.0,3500,Auto,8.95,14,osrm,91
